year,authority_code,district,distance_from_tel_aviv,year_of_municipal_status,council_members_number,socioeconomic_level,total_population,jews_and_others,total_men,total_women,dependency_ratio,natural_increase_per_1000,total_migration_balance,immigrants_post_1990,population_growth_rate,total_in_migration,male_in_migration,female_in_migration,in_migration_age_15_29,total_out_migration,male_out_migration,female_out_migration,out_migration_age_15_29,unemployment_benefits_total,male_unemployment_benefits,avg_age_unemployment_recipients,income_support_recipients_yearly,avg_salary_employees,avg_salary_male,avg_salary_female,change_salary_emp_yoy,change_salary_male_yoy,change_salary_female_yoy,employees_total,percent_earning_min_wage,self_employed_total,avg_income_self_employed,change_income_self_employed_yoy,percent_earning_half_avg_salary,inequality_index_gini,"בתי ספר - סה""כ -",total_classes,total_students,avg_students_per_class,percent_bagrut_eligible,percent_university_bagrut,water_receipts,start_roads_length_km,start_roads_area_sqm,start_water_pipes_km,start_sewage_pipes_km,start_drainage_pipes_km,complete_roads_length_km,complete_roads_area_sqm,complete_water_pipes_km,complete_sewage_pipes_km,complete_drainage_pipes_km,total_private_cars,avg_car_age,accidents_per_1000_residents,accidents_per_1000_vehicles,compactness_cluster,peripheral_cluster,satisfaction_municipal_services,satisfaction_municipal_performance,satisfaction_residential_area,satisfaction_cleanliness,satisfaction_parks_green_spaces,feeling_safe_dark,contacting_local_authority,total_revenues,revenues_change,regular_budget_revenues,gov_participation,gov_participation_change,special_budget_revenues,total_expenditures,expenditures_change,operations_expenditures,loan_repayment_expenditures,financing_expenditures,special_budget_expenditures,budget_surplus_deficit,annual_surplus_deficit,cumulative_deficit,property_tax_total_prev_year,property_tax_residential_prev_year,property_tax_business_prev_year,property_tax_total_current_year,property_tax_residential_current_year,property_tax_business_current_year,total_jurisdiction_area,residential_percent_area,education_percent_area,health_welfare_percent_area,public_services_percent_area,culture_leisure_sports_percent_area,commerce_percent_area,industry_infrastructure_percent_area,transportation_percent_area,agricultural_buildings_percent_area,public_open_space_percent_area,forest_woodland_percent_area,orchards_citrus_olive_percent_area,cultivated_fields_percent_area,other_open_space_percent_area,population_density,authority_name,incident_year,incident_type,is_treatment
2022,6700,4.0,114.215968500515,1877.0,15.0,4.0,48.4715982293895,98.5,24.258,24.213,957.0,17.6316518029517,966.0,11.8,3.79766684879405,2014.0,1011.0,1003.0,700.0,2066.0,973.0,1093.0,502.0,452.17,203.75,38.395,2119.0,7508.23088,9051.313014,6059.390944,5.68022575250247,6.10986456741602,5.31586318560908,22350.0,44.6,1742.0,8512.477293,4.42599377316364,46.1,0.397985903,38,439.0,9191.0,23.436170212766,72.972972972973,49.1554054054054,4914.895,,,,,,,,13.863,33.795,,14825.0,7.60836424957842,0.693497627529685,1.93878150519946,6.0,3.0,,,,,,,,478567.0,1.8440126117889561,404062.0,174721.0,2.8097255031787887,74505.0,487938.0,,101307.0,17199.0,238.0,84020.0,144.0,144.0,-17720.0,484764.49333333335,284680.4533333333,30593.226666666666,3125.0,1967.0,266.0,16.22,26.4,3.0,0.0,1.3,3.0,4.1,1.4,2.3,0.0,0.7,23.6,2.5,13.4,18.3,10885.0,טבריה,2010,indictment filed,1
2022,6700,4.0,114.215968500515,1877.0,15.0,4.0,48.4715982293895,98.5,24.258,24.213,957.0,17.6316518029517,966.0,11.8,3.79766684879405,2014.0,1011.0,1003.0,700.0,2066.0,973.0,1093.0,502.0,452.17,203.75,38.395,2119.0,7508.23088,9051.313014,6059.390944,5.68022575250247,6.10986456741602,5.31586318560908,22350.0,44.6,1742.0,8512.477293,4.42599377316364,46.1,0.397985903,38,439.0,9191.0,23.436170212766,72.972972972973,49.1554054054054,4914.895,,,,,,,,13.863,33.795,,14825.0,7.60836424957842,0.693497627529685,1.93878150519946,6.0,3.0,,,,,,,,478567.0,1.8440126117889561,404062.0,174721.0,2.8097255031787887,74505.0,487938.0,,101307.0,17199.0,238.0,84020.0,144.0,144.0,-17720.0,484764.49333333335,284680.4533333333,30593.226666666666,3125.0,1967.0,266.0,16.22,26.4,3.0,0.0,1.3,3.0,4.1,1.4,2.3,0.0,0.7,23.6,2.5,13.4,18.3,10885.0,טבריה,2011,indictment filed,1
2022,6700,4.0,114.215968500515,1877.0,15.0,4.0,48.4715982293895,98.5,24.258,24.213,957.0,17.6316518029517,966.0,11.8,3.79766684879405,2014.0,1011.0,1003.0,700.0,2066.0,973.0,1093.0,502.0,452.17,203.75,38.395,2119.0,7508.23088,9051.313014,6059.390944,5.68022575250247,6.10986456741602,5.31586318560908,22350.0,44.6,1742.0,8512.477293,4.42599377316364,46.1,0.397985903,38,439.0,9191.0,23.436170212766,72.972972972973,49.1554054054054,4914.895,,,,,,,,13.863,33.795,,14825.0,7.60836424957842,0.693497627529685,1.93878150519946,6.0,3.0,,,,,,,,478567.0,1.8440126117889561,404062.0,174721.0,2.8097255031787887,74505.0,487938.0,,101307.0,17199.0,238.0,84020.0,144.0,144.0,-17720.0,484764.49333333335,284680.4533333333,30593.226666666666,3125.0,1967.0,266.0,16.22,26.4,3.0,0.0,1.3,3.0,4.1,1.4,2.3,0.0,0.7,23.6,2.5,13.4,18.3,10885.0,טבריה,2015,conviction,1
1999,6800,0.0,85.66896360416796,1967.0,19.0,5.0,47.7,93.9,23.3,24.3,71.8,6.44139499782098,997.0,18.621305773546094,2.79634340908113,,98.0,1536.0,606.0,1861.0,897.0,964.0,790.0,1198.0,627.0,38.0,3547.0,4766.95625604616,6276.70896831762,3151.60831009082,0.661671392821428,2.02384527152126,1.70546638303142,19296.0,40.8,1294.0,5968.28567748583,-0.762177875184611,40.4,0.420254546099993,19,312.0,9105.0,29.1826923076923,67.08780172596134,50.645997393309564,4558.652,1.1,26.4,,3.7,,0.6,5.5,,1.8,,9453.0,6.8,2.6,10.6,8.0,6.0,,,,,,,,232750.0,1.30926302431884,196106.0,79431.0,11.1181057420324,36644.0,219134.0,-5.65207994853666,102588.0,11238.0,1102.0,23099.0,71.0,,,1126160.5333333337,364102.99333333335,17006.64,470596.9352105264,159024.35631578948,9333.007368421051,16.38,26.5748342008443,1.05026298136961,0.180294916277895,0.832371532427309,0.282980118768925,0.159973711883274,16.0,0.00561246896124432,0.0322273267585092,1.16820581747747,15.9690765344863,2.54395859781556,20.3620448137908,17.6660179548104,7430.0,קריית אתא,,,0
2000,6800,0.0,85.66896360416796,1967.0,19.0,5.0,48.2,99.9,23.5,24.7,71.8,6.59542494573385,198.0,18.621305773546094,1.11234705228031,1181.0,558.0,623.0,459.0,2073.0,1037.0,1036.0,835.0,1063.0,534.0,38.0,3773.0,4863.41848302973,6391.32846172684,3325.50106521586,-3.01942951883261,-3.207121539702,0.301889528756472,18994.0,42.3,1299.0,6029.82589171157,-3.96281325901069,42.1,0.429029492728023,19,315.0,8892.0,28.0,67.08780172596134,50.645997393309564,4366.358,,,6.5,0.9,,0.4,3.5,3.7,0.9,,9690.0,6.8,1.95113851007742,7.70113059151237,8.0,6.0,,,,,,,,242672.0,3.08774280400002,204411.0,83565.0,4.01870390357268,38261.0,246688.0,11.3051626004424,112771.0,10207.0,1193.0,42489.0,212.0,212.0,,1126160.5333333337,364102.99333333335,17006.64,470596.9352105264,159024.35631578948,9333.007368421051,16.38,26.5748342008443,1.05026298136961,0.180294916277895,0.832371532427309,0.282980118768925,0.159973711883274,16.0,0.00561246896124432,0.0322273267585092,1.16820581747747,15.9690765344863,2.54395859781556,20.3620448137908,17.6660179548104,7430.0,קריית אתא,,,0
2001,6800,0.0,85.66896360416796,1967.0,19.0,5.0,48.6,99.8,23.7,24.9,71.8,6.8,75.0,18.621305773546094,0.8,1354.0,684.0,670.0,476.0,1952.0,977.0,975.0,825.0,1092.0,562.0,38.0,4153.0,5157.0,6758.64713835061,3455.67672448166,4.83326385189771,4.55521186875598,2.74319510157559,17236.0,42.6,1226.0,6469.96254758021,6.08990123865536,42.0,0.4254,20,320.0,8762.0,27.38125,67.08780172596134,50.645997393309564,3990.188,3.6,41.3,1.5,0.3,,,,2.7,0.3,,10016.0,6.9,2.69663846518043,10.3877567203235,8.0,6.0,,,,,,,,265748.0,8.31763765325015,216314.0,88906.0,5.23385936651009,49434.0,247555.0,-0.74039951505035,92710.0,,1235.0,31902.0,661.0,661.0,,1126160.5333333337,364102.99333333335,17006.64,470596.9352105264,159024.35631578948,9333.007368421051,16.38,26.5748342008443,1.05026298136961,0.180294916277895,0.832371532427309,0.282980118768925,0.159973711883274,16.0,0.00561246896124432,0.0322273267585092,1.16820581747747,15.9690765344863,2.54395859781556,20.3620448137908,17.6660179548104,7430.0,קריית אתא,,,0
2002,6800,,,,19.0,5.0,48.6,99.8,23.7,24.9,71.8,6.8,136.5,18.621305773546094,0.9561735261401552,,,,,,,,,1077.5,548.0,38.0,3963.0,5010.209241514865,6574.987800038725,3390.58889484876,0.9069171665325502,0.67404516452699,1.5225423151660311,18115.0,42.449999999999996,1262.5,6249.89421964589,1.0635439898223347,42.05,0.4272147463640115,,320.0,8827.0,27.690625,67.08780172596134,50.645997393309564,4178.273,,,,,,,,,,,9853.0,6.85,2.323888487628925,9.044443655917934,8.0,6.0,,,,,,,,254210.0,5.702690228625085,210362.5,86235.5,4.6262816350413845,43847.5,,,,,,,,,,1126160.5333333337,364102.99333333335,17006.64,470596.9352105264,159024.35631578948,9333.007368421051,16.38,26.5748342008443,1.05026298136961,0.180294916277895,0.832371532427309,0.282980118768925,0.159973711883274,16.0,0.00561246896124432,0.0322273267585092,1.16820581747747,15.9690765344863,2.54395859781556,20.3620448137908,17.6660179548104,7430.0,קריית אתא,,,0
2003,6800,0.0,85.66896360416796,1967.0,19.0,5.0,48.9,99.8,23.8,25.1,71.8,6.6334991708126,-222.0,22.3,0.200000000000003,1127.0,529.0,598.0,401.0,1535.0,735.0,800.0,574.0,779.0,404.0,41.5,4517.0,5511.0,7117.0,3869.0,-4.5,-4.0,-5.5,20454.0,42.8,1290.0,5822.0,-13.4,47.3,0.4179,21,316.0,8569.0,27.1170886075949,57.5,47.2,4072.0,7.0,69.9,,0.9,,12.4,125.9,0.5,0.9,,10281.0,7.2,2.1,8.1,8.0,6.0,,,,,,,,292347.0,17.4735754273121,223484.0,84628.0,-4.62711855104533,68863.0,315180.0,15.0377934263519,42204.0,16179.0,1291.0,71404.0,-20292.0,-20292.0,-29303.0,1126160.5333333337,364102.99333333335,17006.64,470596.9352105264,159024.35631578948,9333.007368421051,16.70619484,26.5748342008443,1.05026298136961,0.180294916277895,0.832371532427309,0.282980118768925,0.159973711883274,13.1721390243285,0.00561246896124432,0.0322273267585092,1.16820581747747,15.9690765344863,2.54395859781556,20.3620448137908,17.6660179548104,11013.046231968,קריית אתא,,,0
2004,6800,0.0,85.66896360416796,1967.0,19.0,5.0,48.9,99.8,23.8,25.1,71.8,6.62414131501472,-288.0,21.7,0.0999999999999943,1570.0,766.0,804.0,490.0,1841.0,905.0,936.0,717.0,652.0,318.0,42.0,4137.0,5290.0,6936.0,3661.0,-4.7,-3.2,-6.0,19051.0,46.2,1315.0,5555.0,-5.2,49.1,0.4278,21,318.0,8335.0,26.2106918238994,54.1,42.5,4228.434,0.6,3.7,,1.3,,2.9,24.2,,1.3,,10584.0,7.4,2.6,9.8,8.0,6.0,,,,,,,,278461.0,-4.96544127746084,221718.0,81996.0,-0.366688933270576,56743.0,288588.0,-8.60293106056172,37819.0,18779.0,1933.0,44996.0,-21874.0,-21874.0,-51177.0,5565122.0,1767865.0,82577.0,104322.0,56123.0,11555.0,16.706,26.6,1.1,0.2,0.8,0.3,0.2,13.2,0.00561246896124432,0.0322273267585092,1.2,16.0,2.5,20.4,17.7,11013.0,קריית אתא,,,0
2005,6800,0.0,85.66896360416796,1967.0,17.0,5.0,49.217,99.8,23.9,25.3,71.8,5.95025828604033,-5.0,21.4,0.599999999999994,1478.0,713.0,765.0,458.0,1510.0,755.0,755.0,611.0,643.0,302.0,42.0,3907.0,5565.0,7265.0,3919.0,5.6,5.2,7.5,18374.0,44.5,1343.0,5679.0,2.6,50.9,0.4247,21,301.0,8023.0,26.6544850498339,59.8,46.7,4132.129,,,,,,,,,,,10886.0,7.5677934962337,1.6,5.9,8.0,6.0,,,,,,,,287461.0,1.91117964928198,242195.0,83702.0,0.774451629469319,45266.0,272502.0,-6.78223183564566,38607.0,19145.0,1887.0,30354.0,47.0,47.0,-45380.0,5647886.0,1858115.0,86611.0,5693705.0,1885279.0,92319.0,16.706,26.6,1.1,0.2,0.8,0.3,0.2,13.2,0.0,0.0,1.2,16.0,2.5,20.4,17.7,11013.0,קריית אתא,,,0
2006,6800,0.0,85.66896360416796,1967.0,17.0,5.0,49.5,99.8,24.0,25.4,71.8,6.82995044739215,-88.0,20.9,0.5,1486.0,712.0,774.0,466.0,1557.0,793.0,764.0,614.0,616.0,291.0,43.0,3554.0,5739.0,7577.0,3997.0,1.8,3.0,0.7,20546.0,43.9,1369.0,5913.0,2.8,51.0,0.4348,21,300.0,7807.0,26.0233333333333,59.0,45.9,4098.94,0.8,6.4,,0.1,,,,,,,11038.0,7.78863924624026,2.4,8.6,8.0,6.0,,,,,,,,282961.0,3.6,231956.5,82849.0,6.4,51004.5,,7.9,,,,,2.0,2.0,,5606504.0,1812990.0,84594.0,2899013.5,970701.0,51937.0,16.706,26.6,1.1,0.2,0.8,0.3,0.2,13.2,0.0,0.0,1.2,16.0,2.5,20.4,17.7,11013.0,קריית אתא,,,0
2007,6800,0.0,85.66896360416796,1967.0,17.0,5.0,49.7,99.8,24.1,25.5,70.3,6.2,-115.0,20.4,0.400000000000006,1479.0,716.0,763.0,454.0,1544.0,755.0,789.0,585.0,535.0,253.0,43.0,3206.0,5374.0,6898.0,4056.0,-7.6,-10.9,-0.7,18035.0,46.0,1434.0,6881.0,13.9,43.0,0.4238,21,295.0,7772.0,26.0,54.9,44.1,4465.826,7.2,60.7,,0.1,,2.3,21.1,,,,11395.0,7.8,2.4,8.5,8.0,6.0,62.0,45.6,72.1,54.8,61.6,70.8,30.9,330636.0,8.1,287725.0,95190.0,4.1,42911.0,329564.0,9.1,49587.0,17353.0,1754.0,42275.0,436.0,436.0,-40531.0,5728.4,1955.5,88.9,5786.4,1732.8,91.4,16.706,26.6,1.1,0.2,0.8,0.3,0.2,13.2,0.0,0.0,1.2,16.0,2.5,20.4,17.7,11013.0,קריית אתא,,,0
2008,6800,0.0,85.66896360416796,1967.0,17.0,6.0,49.9,99.8,24.2,25.7,695.0,7.79179050526147,-107.0,20.0,0.599999999999994,1544.0,769.0,775.0,470.0,1632.0,836.0,796.0,571.0,441.0,213.0,43.0,2772.0,6269.0,7837.0,4807.0,16.1,13.0,17.9,21971.0,42.3,1542.0,6815.0,-1.4,47.5,0.4259,21,301.0,7687.0,25.5382059800664,55.2,43.9,4286.846,,,4.02,0.095,,,,,0.095,,11781.0,7.78193701723114,1.5,5.0,8.0,6.0,,,,,,,,330636.0,2.3,287725.0,95190.0,-5.7,42911.0,,-0.4,,,,,141.0,141.0,,5786.4,1732.8,91.4,5852.0,1758.6,92.6,16.706,26.6,1.1,0.2,0.8,0.3,0.2,13.2,0.0,0.0,1.2,16.0,2.5,20.4,17.7,11013.0,קריית אתא,,,0
2009,6800,0.0,85.66896360416796,1967.0,17.0,6.0,50.7,99.8,24.6,26.0,699.0,6.1,-43.0,18.5,0.4,1801.0,867.0,934.0,559.0,1831.0,926.0,905.0,658.0,654.0,314.0,42.0,2778.0,6445.0,7978.0,5044.0,-1.7,-2.7,0.4,22414.0,43.3,1475.0,7634.0,7.1,44.0,0.4324,21,299.0,7553.0,25.2608695652174,60.4,46.1,3730.0,,,,5.5,,,,,43.4,,12173.0,7.6,1.5,5.1,8.0,6.0,,,,,,,,331983.0,-9.1,290970.0,96220.0,-0.7,41013.0,317751.0,-10.4,55997.0,17990.0,1201.0,30368.0,3587.0,3587.0,-25550.0,5852.0,1758.6,92.6,5928.3,1780.1,95.1,16.706,26.6,1.1,0.2,0.8,0.3,0.2,13.2,0.0,0.0,1.2,16.0,2.5,20.4,17.7,11013.0,קריית אתא,,,0
2010,6800,0.0,85.66896360416796,1967.0,17.0,6.0,51.5,99.9,25.0,26.4,702.0,6.5,258.0,18.6,1.6,1877.0,924.0,953.0,539.0,1683.0,831.0,852.0,567.0,536.0,236.0,42.0,2751.0,6483.0,8174.0,4896.0,-2.6,-0.8,-6.0,22605.0,43.0,1519.0,7357.0,-6.7,46.1,0.434,20,298.0,7610.0,25.5369127516779,61.9,43.1,3633.0,,,0.9,0.8,,0.2,2.6,3.5,,,12697.0,7.54390800976609,1.4,4.6,8.0,6.0,,,,,,,,327014.0,-4.1,284499.0,94851.0,-4.0,42515.0,327304.0,0.3,55019.0,18458.0,1278.0,46452.0,3647.0,3647.0,-20552.0,5928.3,1780.1,95.1,5981.8,1807.7,102.4,16.706,26.6,1.1,0.2,0.8,0.3,0.2,13.2,0.0,0.0,1.2,16.0,2.5,20.4,17.7,11013.0,קריית אתא,,,0
2011,6800,0.0,85.66896360416796,1967.0,17.0,5.0,52.0,99.9,25.3,26.7,690.0,8.0967765708612,107.5,18.1,1.09198466033371,1684.0,854.0,830.0,515.0,1650.0,844.0,806.0,558.0,528.0,226.0,42.0,2626.0,6946.0,8937.0,5039.0,3.7,5.8,-0.4,23315.0,40.1,1469.0,7656.0,0.7,43.2,0.4302,22,309.0,7625.0,24.6763754045307,61.8,45.5,3530.0,2.0,40.4,,,,,,0.9,3.4,,13305.0,7.32025554302894,1.7,5.7,8.0,6.0,,,,,,,,340899.0,0.7,296990.0,100355.0,2.2,43909.0,323226.0,-4.6,59815.0,19484.0,1092.0,30030.0,3794.0,3794.0,-16758.0,5981.9,1807.7,102.4,6074.2,1832.3,103.5,16.706,26.6,1.1,0.2,0.8,0.3,0.2,13.2,0.0,0.0,1.2,16.0,2.5,20.4,17.7,11013.0,קריית אתא,,,0
2012,6800,0.0,85.66896360416796,1967.0,17.0,5.0,52.7,99.9,25.7,27.0,699.0,7.88610554129713,141.0,18.2,1.32038854358814,1846.0,953.0,893.0,509.0,1705.0,864.0,841.0,529.0,529.0,246.0,43.0,2468.0,7248.0,9339.0,5259.0,0.8,1.0,0.8,24710.0,39.1,1471.0,7876.0,-0.6,46.7,0.4304,22,314.0,7690.0,24.49044586,67.6,50.3,3627.0,5.1,84.2,3.1,3.0,0.6,0.3,3.3,2.9,2.5,,13868.0,7.0,1.1,3.4,8.0,6.0,,,,,,,,395400.0,14.1,313379.0,113176.0,11.0,82021.0,388458.0,18.2,70521.0,19937.0,1261.0,76547.0,1468.0,1468.0,-15290.0,6074.2,1832.3,103.5,6065.1,1860.5,102.1,16.706,26.6,1.1,0.2,0.8,0.3,0.2,13.2,0.0,0.0,1.2,16.0,2.5,20.4,17.7,11013.0,קריית אתא,,,0
2013,6800,0.0,85.66896360416796,1967.0,17.0,5.0,53.4,99.8,26.0,27.3,714.0,8.53975794593372,208.0,17.9,1.25962742345487,1803.0,921.0,882.0,488.0,1633.0,839.0,794.0,539.0,590.0,271.0,42.0,2447.0,7396.0,9397.0,5496.0,0.4,-1.0,2.8,25110.0,39.3,1479.0,8461.0,5.7,43.3,0.4279,22,322.0,7726.0,24.0,72.7,48.8,3838.0,9.2,269.4,6.9,13.6,0.4,13.1,338.1,4.9,8.7,0.8,14442.0,7.0,1.47042189797534,5.02253702511269,8.0,6.0,,,,,,,,413941.0,3.0,328595.0,118389.0,3.0,85346.0,457485.0,15.9,68073.0,20282.0,975.0,129388.0,498.0,498.0,-14792.0,6065.1,1860.5,102.1,147547.0,78869.0,19083.0,16.706,26.6,1.1,0.2,0.8,0.3,0.2,13.2,0.0,0.0,1.2,16.0,2.5,20.4,17.7,11013.0,קריית אתא,,,0
2014,6800,0.0,85.66896360416796,1967.0,17.0,5.0,54.3,99.9,26.6,27.8,730.0,9.1,380.0,17.9,1.8,1853.0,947.0,906.0,550.0,1551.0,791.0,760.0,517.0,582.0,258.0,43.0,2327.0,7669.0,9664.0,5800.0,2.5,1.6,4.3,26084.0,38.6,1464.0,8610.0,0.5,43.1,0.4218,25,320.0,7807.0,24.0,67.8,49.6,3918.0,3.4,58.3,,,2.8,10.1,222.0,2.2,5.3,3.4,15274.0,7.0,1.37405997586111,4.18410041841004,8.0,6.0,,,,,,,,464048.0,11.7,342277.0,133105.0,12.0,121771.0,426735.0,-7.1,81390.0,20506.0,1097.0,84974.0,516.0,516.0,-14276.0,6159.7,1898.0,119.1,6276.5,1959.6,124.0,16.32,33.0,1.8,0.2,1.1,0.9,4.0,5.1,1.5,0.0,0.7,7.9,2.6,16.4,24.8,9907.0,קריית אתא,,,0
2015,6800,0.0,85.66896360416796,1967.0,17.0,6.0,55.5,99.8,27.1,28.3,754.0,9.3,593.0,17.6,2.1,2098.0,1067.0,1031.0,541.0,1591.0,807.0,784.0,432.0,570.0,247.0,43.0,2212.0,7879.0,9861.0,6022.0,2.3,1.6,3.4,26718.0,36.9,1474.0,9086.0,5.1,44.3,0.416,22,325.0,7909.0,24.0,70.7,47.8,3957.0,1.161,6.832,0.1,0.09,0.777,2.62,48.81,,,,16274.0,7.0,1.23871719904182,3.66113010471909,8.0,6.0,,,,,,,,449665.0,-2.5,385604.0,142767.0,7.9,64061.0,418880.0,-1.2,83562.0,22381.0,1798.0,35034.0,1758.0,1758.0,-12518.0,6276.5,1959.6,124.0,6362.1,2004.0,134.6,16.32,33.0,1.8,0.2,1.1,0.9,4.0,5.1,1.5,0.0,0.7,7.9,2.6,16.4,24.8,9907.0,קריית אתא,,,0
2016,6800,0.0,85.66896360416796,1967.0,17.0,6.0,56.6,99.8,27.7,28.9,771.0,9.3,446.0,17.4,2.11127938843214,1919.0,991.0,928.0,478.0,1519.0,783.0,736.0,414.0,575.0,249.0,42.0,2040.0,8308.0,10413.0,6246.0,6.1,6.2,4.3,27546.0,36.6,1467.0,9339.0,3.4,42.9,0.4131,22,332.0,8057.0,24.2680722891566,71.5,47.7,4281.0,0.8,5.5,0.6,0.7,0.8,1.2,6.8,0.5,0.5,0.8,17345.0,6.9,1.44515116102731,4.14173953060285,8.0,5.0,,,,,,,,416464.0,-6.9,384680.0,154644.0,8.9,31784.0,427695.0,2.6,86809.0,24397.0,1806.0,45252.0,2237.0,2237.0,-10281.0,6362.1,2004.0,134.6,6304.4,2080.6,197.5,16.32,33.0,1.8,0.2,1.1,0.9,4.0,5.1,1.5,0.0,0.7,7.9,2.6,16.4,24.8,9907.0,קריית אתא,,,0
2017,6800,0.0,85.66896360416796,1967.0,17.0,6.0,57.5,99.8,28.2,29.3,796.0,10.4421615940275,272.0,17.2,1.55904666775317,1842.0,960.0,882.0,422.0,1657.0,849.0,808.0,432.0,584.0,243.0,42.0,1837.0,8446.0,10510.0,6476.0,2.2,1.44087561077655,4.20247087243599,27377.0,37.8,1615.0,9543.0,2.69209832070485,41.7,0.4127,22,340.0,8185.0,24.0,76.6,59.0,4279.0,2.8,34.4,0.7,0.8,1.3,1.0,12.5,0.9,0.8,2.0,18272.0,6.8,1.4,3.8,8.0,5.0,,,,,,,,523161.0,-4.700000000000001,416131.0,167762.0,8.4,107030.0,416106.0,,97323.0,24312.0,1649.0,81798.0,25.0,25.0,-10256.0,6319.299999999999,1981.7999999999997,129.3,6385.8,2120.6,195.6,16.32,33.0,1.8,0.2,1.1,0.9,4.0,5.1,1.5,0.0,0.7,7.9,2.6,16.4,24.8,9907.0,קריית אתא,,,0
2018,6800,0.0,85.66896360416796,1967.0,17.0,6.0,58.268,99.804352303151,28.54,29.728,813.112611631453,8.93026790803724,131.0,16.9647147662525,1.30393963628777,1909.0,946.0,963.0,465.0,1859.0,956.0,903.0,505.0,610.0,248.0,42.0,1679.0,8943.4581736116,11058.1047719095,6912.39095516434,5.67765921975123,5.00620743259481,6.53325653134358,28174.0,36.5,1531.0,10241.9012627912,7.11018084098902,38.9,0.425989075293428,22,296.0,7935.0,26.8074324324324,76.5867418899859,56.2764456981664,4395.902,0.639,12.638,1.676,,0.125,1.255,17.075,0.57,,0.125,19108.0,6.82954783336822,1.24367367384658,3.39142722562412,9.0,5.0,,,,,,,,518479.0,-6.9,439968.0,175742.0,8.9,78511.0,581249.0,,108904.0,22636.0,2043.0,142113.0,832.0,832.0,-9424.0,6362.1,2004.0,134.6,6988.2,2185.6,190.8,16.32,33.0,1.8,0.2,1.1,0.9,4.0,5.1,1.5,0.0,0.7,7.9,2.6,16.4,24.8,9907.0,קריית אתא,,,0
2019,6800,0.0,85.66896360416796,1967.0,17.0,6.0,59.03,99.8001016432323,28.88,30.15,831.043146499581,8.86630103973578,184.0,16.9947340380027,1.30780143207201,2011.0,995.0,1016.0,495.0,1997.0,1026.0,971.0,532.0,630.0,277.0,42.0,1602.0,9100.30145404385,11428.8202498989,6989.0930075885,0.946151522990113,2.53217491737385,0.307173891612411,29481.0,38.0,2072.0,9371.69445785071,-0.989288607444427,43.1,0.429806960160173,23,355.0,8462.0,28.0886075949367,76.9578313253012,60.0903614457831,4460.944,0.82,8.61,0.945,0.895,,0.67,4.7911,2.051,0.895,0.596,19741.0,6.90790740084089,1.22764168242495,3.27771834384176,9.0,5.0,,,,,,,,528426.0,2.1068323754663667,452130.0,185719.0,4.158879739615498,76296.0,536157.0,,108842.0,21147.0,1167.0,84706.0,679.0,679.0,-8745.0,1126160.5333333337,364102.99333333335,17006.64,6999.0,2252.0,200.0,16.32,33.0,1.8,0.2,1.1,0.9,4.0,5.1,1.5,0.0,0.7,7.9,2.6,16.4,24.8,9907.0,קריית אתא,,,0
2020,6800,0.0,85.66896360416796,1967.0,17.0,6.0,59.364,99.8,29.069,30.296,839.0,8.37878033338086,-253.0,16.8,0.5661862051616,1588.0,797.0,791.0,432.0,1899.0,912.0,987.0,444.0,3634.0,1428.0,39.7,1825.0,9523.326403,11782.87297,7378.490638,3.60434087129118,3.57451497380665,3.61395068416623,29219.0,36.6,2062.0,9907.556467,1.532327684313,38.6,0.413342046,24,358.0,8680.0,27.8353658536585,79.3205317577548,57.1639586410635,4496.314,,,,1.6,,1.666,15.239,3.645,4.57,,20469.0,7.05295813180908,1.03045483938757,2.64412657130472,9.0,5.0,,,,,,,,494356.0,2.1068323754663667,463893.0,212284.0,4.158879739615498,30463.0,531735.0,,104041.0,21390.0,1070.0,68223.0,381.0,381.0,-8364.0,1126160.5333333337,364102.99333333335,17006.64,7143.0,2322.0,236.0,16.32,33.0,1.8,0.2,1.1,0.9,4.0,5.1,1.5,0.0,0.7,7.9,2.6,16.4,24.8,9907.0,קריית אתא,,,0
2021,6800,0.0,85.66896360416796,1967.0,17.0,6.0,60.102,99.8,29.416,30.686,852.0,7.93527363566082,262.0,16.6666666666667,1.24325118598802,1995.0,990.0,1005.0,505.0,1833.0,906.0,927.0,464.0,2337.0,957.0,40.0,1802.0,9523.326403,11782.87297,7378.490638,3.60434087129118,3.57451497380665,3.61395068416623,29219.0,36.6,2062.0,9907.556467,1.532327684313,38.6,0.413342046,23,366.0,8899.0,27.7202380952381,80.6149732620321,66.8449197860963,4502.371,,,,,,,,,,,21468.0,7.05356810136016,1.17187585336763,2.90251689679479,9.0,5.0,,,,,,,,631116.0,2.1068323754663667,477989.0,205973.0,4.158879739615498,153127.0,561855.0,,118238.0,21111.0,1132.0,84477.0,611.0,611.0,-7753.0,1126160.5333333337,364102.99333333335,17006.64,7195.38,2373.12,254.29,17.44,35.0,2.1,0.0,1.0,0.9,2.4,6.1,3.4,0.0,0.9,9.2,2.9,23.3,12.8,9853.0,קריית אתא,,,0
